84, 90
84, 89
84, 88
84, 87
84, 86
84, 85
84, 84
84, 83
84, 82
84, 81
84, 80
84, 79
84, 78
84, 77
84, 76
84, 75
84, 74
84, 73
84, 72
84, 71
84, 70
84, 69
84, 68
84, 67
84, 66
84, 65
84, 64
84, 63
84, 62
84, 61
84, 60
84, 59
84, 58
84, 57
84, 56
84, 55
84, 54
84, 53
84, 52
84, 51
84, 50
84, 49
84, 48
84, 47
84, 46
84, 45
84, 44
84, 43
84, 42
84, 41
84, 40
84, 39
84, 38
84, 37
84, 36
84, 35
84, 34
84, 33
84, 32
84, 31
83, 31
82, 31
81, 31
80, 31
79, 31
78, 31
77, 31
76, 31
75, 31
74, 31
73, 31
72, 31
71, 31
70, 31
69, 31
68, 31
67, 31
66, 31
65, 31
64, 31
63, 31
62, 31
61, 31
60, 31
59, 31
58, 31
57, 31
56, 31
55, 31
54, 31
53, 31
52, 31
51, 31
50, 31
49, 31
48, 31
47, 31
46, 31
45, 31
44, 31
44, 32
44, 33
44, 34
44, 35
44, 36
44, 37
44, 38
44, 39
44, 40
44, 41
44, 42
44, 43
44, 44
44, 45
44, 46
44, 47
44, 48
44, 49
44, 50
44, 51
44, 52
44, 53
45, 53
46, 53
47, 53
48, 53
49, 53
50, 53
51, 53
52, 53
53, 53
54, 53
55, 53
56, 53
57, 53
58, 53
59, 53
60, 53
61, 53
62, 53
63, 53
64, 53
65, 53
66, 53
67, 53
68, 53
69, 53
70, 53
71, 53
72, 53
73, 53
74, 53
75, 53
76, 53
77, 53
78, 53
79, 53
80, 53
81, 53
82, 53
83, 53
84, 53
85, 53
86, 53
87, 53
88, 53
89, 53
90, 53
91, 53
92, 53
93, 53
94, 53
95, 53
96, 53
97, 53
98, 53
99, 53
100, 53
101, 53
102, 53
103, 53
104, 53
105, 53
106, 53
107, 53
108, 53
109, 53
110, 53
111, 53
112, 53
113, 53
114, 53
114, 52
114, 51
114, 50
114, 49
114, 48
114, 47
114, 46
114, 45
114, 44
114, 43
114, 42
114, 41
114, 40
114, 39
114, 38
114, 37
114, 36
114, 35
114, 34
114, 33
113, 33
112, 33
111, 33
110, 33
109, 33
108, 33
107, 33
106, 33
105, 33
104, 33
103, 33
102, 33
101, 33
100, 33
99, 33
98, 33
97, 33
96, 33
95, 33
94, 33
93, 33
92, 33
91, 33
90, 33
89, 33
88, 33
88, 34
88, 35
88, 36
88, 37
88, 38
88, 39
88, 40
88, 41
88, 42
88, 43
88, 44
88, 45
88, 46
88, 47
88, 48
88, 49
88, 50
88, 51
88, 52
88, 53
88, 54
88, 55
88, 56
88, 57
88, 58
88, 59
88, 60
88, 61
88, 62
88, 63
88, 64
88, 65
88, 66
88, 67
88, 68
88, 69
88, 70
88, 71
88, 72
88, 73
88, 74
88, 75
88, 76
88, 77
88, 78
88, 79
88, 80
88, 81
88, 82
88, 83
88, 84
88, 85
88, 86
88, 87
88, 88
88, 89
88, 90
88, 91
88, 92
88, 93
88, 94
88, 95
88, 96
88, 97
88, 98
89, 98
90, 98
91, 98
92, 98
93, 98
94, 98
95, 98
96, 98
97, 98
98, 98
99, 98
100, 98
101, 98
102, 98
102, 97
102, 96
102, 95
102, 94
102, 93
102, 92
102, 91
102, 90
102, 89
102, 88
102, 87
102, 86
102, 85
102, 84
102, 83
102, 82
102, 81
102, 80
102, 79
102, 78
102, 77
102, 76
102, 75
102, 74
102, 73
102, 72
102, 71
102, 70
102, 69
102, 68
102, 67
102, 66
102, 65
102, 64
102, 63
102, 62
102, 61
102, 60
102, 59
102, 58
102, 57
102, 56
102, 55
102, 54
102, 53
102, 52
102, 51
102, 50
102, 49
102, 48
102, 47
102, 46
102, 45
102, 44
101, 44
100, 44
99, 44
98, 44
97, 44
96, 44
95, 44
94, 44
93, 44
92, 44
91, 44
90, 44
89, 44
88, 44
87, 44
86, 44
85, 44
84, 44
83, 44
82, 44
81, 44
80, 44
79, 44
78, 44
77, 44
76, 44
75, 44
74, 44
73, 44
72, 44
71, 44
70, 44
69, 44
68, 44
67, 44
66, 44
65, 44
64, 44
63, 44
62, 44
61, 44
60, 44
59, 44
58, 44
57, 44
56, 44
55, 44
54, 44
53, 44
52, 44
52, 45
52, 46
52, 47
52, 48
52, 49
52, 50
52, 51
52, 52
52, 53
52, 54
52, 55
52, 56
52, 57
52, 58
52, 59
52, 60
52, 61
52, 62
52, 63
52, 64
53, 64
54, 64
55, 64
56, 64
57, 64
58, 64
59, 64
60, 64
61, 64
62, 64
63, 64
64, 64
65, 64
66, 64
67, 64
68, 64
69, 64
70, 64
71, 64
72, 64
73, 64
74, 64
75, 64
76, 64
77, 64
78, 64
79, 64
80, 64
81, 64
82, 64
83, 64
84, 64
85, 64
86, 64
87, 64
88, 64
89, 64
89, 63
89, 62
89, 61
89, 60
89, 59
89, 58
89, 57
89, 56
89, 55
89, 54
89, 53
89, 52
89, 51
89, 50
89, 49
89, 48
89, 47
89, 46
89, 45
89, 44
89, 43
89, 42
89, 41
88, 41
87, 41
86, 41
85, 41
84, 41
83, 41
82, 41
81, 41
80, 41
79, 41
78, 41
77, 41
76, 41
75, 41
74, 41
73, 41
72, 41
71, 41
70, 41
69, 41
68, 41
67, 41
66, 41
65, 41
64, 41
63, 41
62, 41
61, 41
60, 41
59, 41
58, 41
57, 41
56, 41
55, 41
54, 41
53, 41
52, 41
51, 41
50, 41
49, 41
48, 41
47, 41
47, 42
47, 43
47, 44
47, 45
47, 46
47, 47
47, 48
47, 49
47, 50
47, 51
47, 52
47, 53
47, 54
47, 55
47, 56
47, 57
47, 58
47, 59
47, 60
47, 61
47, 62
47, 63
47, 64
47, 65
47, 66
47, 67
47, 68
47, 69
47, 70
47, 71
47, 72
47, 73
47, 74
47, 75
47, 76
47, 77
47, 78
47, 79
47, 80
47, 81
47, 82
47, 83
47, 84
47, 85
47, 86
47, 87
47, 88
47, 89
47, 90
47, 91
47, 92
47, 93
47, 94
47, 95
47, 96
48, 96
49, 96
50, 96
51, 96
52, 96
53, 96
54, 96
55, 96
56, 96
57, 96
58, 96
59, 96
60, 96
61, 96
62, 96
63, 96
64, 96
65, 96
66, 96
67, 96
68, 96
69, 96
70, 96
71, 96
71, 95
71, 94
71, 93
71, 92
71, 91
71, 90
71, 89
71, 88
71, 87
71, 86
71, 85
71, 84
71, 83
71, 82
71, 81
71, 80
71, 79
71, 78
71, 77
71, 76
71, 75
71, 74
71, 73
71, 72
71, 71
71, 70
71, 69
71, 68
71, 67
71, 66
71, 65
71, 64
71, 63
71, 62
71, 61
71, 60
71, 59
71, 58
71, 57
71, 56
71, 55
71, 54
71, 53
71, 52
71, 51
71, 50
71, 49
71, 48
71, 47
71, 46
71, 45
71, 44
71, 43
71, 42
71, 41
71, 40
71, 39
71, 38
71, 37
71, 36
71, 35
71, 34
71, 33
71, 32
71, 31
71, 30
71, 29
71, 28
71, 27
71, 26
70, 26
69, 26
68, 26
67, 26
66, 26
65, 26
64, 26
63, 26
62, 26
61, 26
60, 26
59, 26
58, 26
57, 26
56, 26
55, 26
54, 26
53, 26
52, 26
51, 26
50, 26
49, 26
48, 26
47, 26
46, 26
45, 26
44, 26
43, 26
42, 26
41, 26
40, 26
39, 26
38, 26
37, 26
36, 26
35, 26
35, 27
35, 28
35, 29
35, 30
35, 31
35, 32
35, 33
35, 34
35, 35
35, 36
35, 37
35, 38
35, 39
35, 40
35, 41
35, 42
35, 43
35, 44
35, 45
35, 46
35, 47
35, 48
35, 49
35, 50
35, 51
35, 52
35, 53
35, 54
35, 55
35, 56
35, 57
35, 58
35, 59
35, 60
35, 61
35, 62
35, 63
35, 64
35, 65
35, 66
35, 67
35, 68
35, 69
35, 70
35, 71
36, 71
37, 71
38, 71
39, 71
40, 71
41, 71
42, 71
43, 71
44, 71
45, 71
46, 71
47, 71
48, 71
49, 71
50, 71
51, 71
52, 71
53, 71
54, 71
55, 71
56, 71
57, 71
58, 71
59, 71
60, 71
61, 71
62, 71
63, 71
64, 71
65, 71
66, 71
67, 71
68, 71
69, 71
70, 71
71, 71
72, 71
73, 71
74, 71
75, 71
76, 71
76, 70
76, 69
76, 68
76, 67
76, 66
76, 65
76, 64
76, 63
76, 62
76, 61
76, 60
76, 59
76, 58
76, 57
76, 56
76, 55
76, 54
76, 53
76, 52
76, 51
76, 50
76, 49
76, 48
76, 47
76, 46
76, 45
76, 44
76, 43
76, 42
76, 41
76, 40
76, 39
76, 38
76, 37
76, 36
76, 35
76, 34
76, 33
76, 32
76, 31
76, 30
76, 29
76, 28
75, 28
74, 28
73, 28
72, 28
71, 28
70, 28
69, 28
68, 28
67, 28
66, 28
65, 28
64, 28
64, 29
64, 30
64, 31
64, 32
64, 33
64, 34
64, 35
64, 36
64, 37
64, 38
64, 39
64, 40
64, 41
64, 42
64, 43
64, 44
64, 45
64, 46
64, 47
64, 48
64, 49
64, 50
64, 51
64, 52
64, 53
64, 54
64, 55
64, 56
64, 57
64, 58
64, 59
64, 60
64, 61
64, 62
64, 63
64, 64
64, 65
64, 66
64, 67
64, 68
64, 69
65, 69
66, 69
67, 69
68, 69
69, 69
70, 69
71, 69
72, 69
73, 69
74, 69
75, 69
76, 69
77, 69
78, 69
79, 69
80, 69
81, 69
82, 69
83, 69
84, 69
85, 69
86, 69
87, 69
88, 69
89, 69
90, 69
91, 69
92, 69
93, 69
94, 69
95, 69
96, 69
97, 69
98, 69
99, 69
100, 69
101, 69
102, 69
103, 69
104, 69
105, 69
106, 69
107, 69
108, 69
109, 69
110, 69
111, 69
111, 68
111, 67
111, 66
111, 65
111, 64
111, 63
111, 62
111, 61
111, 60
111, 59
111, 58
111, 57
111, 56
111, 55
111, 54
111, 53
111, 52
111, 51
111, 50
111, 49
111, 48
111, 47
111, 46
111, 45
111, 44
111, 43
111, 42
111, 41
111, 40
111, 39
111, 38
111, 37
111, 36
111, 35
111, 34
111, 33
111, 32
111, 31
111, 30
111, 29
111, 28
111, 27
111, 26
111, 25
110, 25
109, 25
108, 25
107, 25
106, 25
105, 25
104, 25
103, 25
102, 25
101, 25
100, 25
99, 25
98, 25
97, 25
96, 25
95, 25
94, 25
93, 25
92, 25
92, 26
92, 27
92, 28
92, 29
92, 30
92, 31
92, 32
92, 33
92, 34
92, 35
92, 36
92, 37
92, 38
92, 39
92, 40
92, 41
92, 42
92, 43
92, 44
92, 45
92, 46
92, 47
92, 48
92, 49
92, 50
92, 51
92, 52
92, 53
92, 54
92, 55
92, 56
92, 57
92, 58
92, 59
92, 60
92, 61
92, 62
92, 63
92, 64
92, 65
92, 66
92, 67
92, 68
92, 69
92, 70
92, 71
92, 72
92, 73
92, 74
92, 75
92, 76
92, 77
92, 78
92, 79
92, 80
92, 81
92, 82
92, 83
92, 84
92, 85
92, 86
92, 87
92, 88
92, 89
92, 90
92, 91
92, 92
92, 93
92, 94
92, 95
92, 96
92, 97
92, 98
92, 99
92, 100
93, 100
94, 100
95, 100
96, 100
97, 100
98, 100
99, 100
100, 100
101, 100
102, 100
103, 100
104, 100
105, 100
106, 100
107, 100
108, 100
109, 100
110, 100
111, 100
112, 100
113, 100
114, 100
115, 100
116, 100
117, 100
117, 99
117, 98
117, 97
117, 96
117, 95
117, 94
117, 93
117, 92
117, 91
117, 90
117, 89
117, 88
117, 87
117, 86
117, 85
117, 84
117, 83
117, 82
117, 81
117, 80
117, 79
117, 78
117, 77
117, 76
117, 75
117, 74
117, 73
117, 72
117, 71
117, 70
117, 69
117, 68
117, 67
117, 66
117, 65
117, 64
117, 63
116, 63
115, 63
114, 63
113, 63
112, 63
111, 63
110, 63
109, 63
108, 63
107, 63
106, 63
105, 63
104, 63
103, 63
102, 63
101, 63
100, 63
99, 63
98, 63
97, 63
96, 63
95, 63
94, 63
93, 63
92, 63
91, 63
90, 63
89, 63
88, 63
87, 63
86, 63
85, 63
84, 63
83, 63
82, 63
81, 63
80, 63
79, 63
78, 63
77, 63
76, 63
75, 63
74, 63
73, 63
72, 63
71, 63
70, 63
69, 63
68, 63
67, 63
66, 63
65, 63
64, 63
63, 63
62, 63
61, 63
60, 63
59, 63
58, 63
57, 63
56, 63
55, 63
54, 63
53, 63
52, 63
51, 63
50, 63
49, 63
48, 63
47, 63
46, 63
45, 63
44, 63
44, 64
44, 65
44, 66
44, 67
44, 68
44, 69
44, 70
44, 71
44, 72
44, 73
44, 74
44, 75
44, 76
44, 77
44, 78
44, 79
44, 80
44, 81
44, 82
44, 83
44, 84
44, 85
44, 86
44, 87
44, 88
44, 89
44, 90
44, 91
44, 92
44, 93
44, 94
44, 95
44, 96
44, 97
44, 98
44, 99
44, 100
44, 101
44, 102
44, 103
44, 104
45, 104
46, 104
47, 104
48, 104
49, 104
50, 104
51, 104
52, 104
53, 104
54, 104
55, 104
56, 104
57, 104
58, 104
59, 104
60, 104
61, 104
62, 104
63, 104
64, 104
65, 104
66, 104
67, 104
68, 104
68, 103
68, 102
68, 101
68, 100
68, 99
68, 98
68, 97
68, 96
68, 95
68, 94
68, 93
68, 92
68, 91
68, 90
68, 89
68, 88
68, 87
68, 86
68, 85
68, 84
68, 83
68, 82
68, 81
68, 80
68, 79
68, 78
68, 77
68, 76
68, 75
67, 75
66, 75
65, 75
64, 75
63, 75
62, 75
61, 75
60, 75
59, 75
58, 75
57, 75
56, 75
55, 75
54, 75
53, 75
52, 75
51, 75
50, 75
49, 75
48, 75
47, 75
46, 75
45, 75
44, 75
43, 75
42, 75
41, 75
40, 75
39, 75
38, 75
37, 75
36, 75
35, 75
34, 75
33, 75
32, 75
31, 75
30, 75
29, 75
28, 75
27, 75
26, 75
25, 75
24, 75
23, 75
22, 75
21, 75
20, 75
19, 75
18, 75
17, 75
16, 75
16, 76
16, 77
16, 78
16, 79
16, 80
16, 81
16, 82
16, 83
16, 84
16, 85
16, 86
16, 87
16, 88
16, 89
16, 90
17, 90
18, 90
19, 90
20, 90
21, 90
22, 90
23, 90
24, 90
25, 90
26, 90
27, 90
28, 90
29, 90
30, 90
31, 90
32, 90
33, 90
34, 90
35, 90
36, 90
37, 90
38, 90
39, 90
40, 90
41, 90
42, 90
43, 90
44, 90
45, 90
46, 90
47, 90
48, 90
49, 90
50, 90
51, 90
52, 90
53, 90
54, 90
55, 90
56, 90
57, 90
58, 90
59, 90
60, 90
61, 90
62, 90
63, 90
64, 90
65, 90
66, 90
66, 89
66, 88
66, 87
66, 86
66, 85
66, 84
66, 83
66, 82
66, 81
66, 80
66, 79
66, 78
66, 77
66, 76
66, 75
66, 74
66, 73
66, 72
66, 71
66, 70
66, 69
66, 68
66, 67
66, 66
66, 65
66, 64
66, 63
66, 62
66, 61
66, 60
66, 59
66, 58
66, 57
66, 56
66, 55
66, 54
66, 53
66, 52
66, 51
66, 50
66, 49
66, 48
66, 47
66, 46
66, 45
66, 44
66, 43
66, 42
66, 41
66, 40
66, 39
66, 38
65, 38
64, 38
63, 38
62, 38
61, 38
60, 38
59, 38
58, 38
57, 38
56, 38
55, 38
54, 38
53, 38
52, 38
51, 38
50, 38
49, 38
48, 38
47, 38
46, 38
45, 38
44, 38
43, 38
42, 38
41, 38
40, 38
39, 38
38, 38
38, 39
38, 40
38, 41
38, 42
38, 43
38, 44
38, 45
38, 46
38, 47
38, 48
38, 49
38, 50
38, 51
38, 52
38, 53
38, 54
38, 55
38, 56
38, 57
38, 58
38, 59
38, 60
38, 61
38, 62
38, 63
38, 64
38, 65
38, 66
38, 67
38, 68
38, 69
38, 70
38, 71
38, 72
39, 72
40, 72
41, 72
42, 72
43, 72
44, 72
45, 72
46, 72
47, 72
48, 72
49, 72
50, 72
51, 72
52, 72
53, 72
54, 72
55, 72
56, 72
57, 72
58, 72
59, 72
60, 72
61, 72
62, 72
63, 72
64, 72
65, 72
66, 72
67, 72
68, 72
69, 72
70, 72
71, 72
72, 72
73, 72
74, 72
75, 72
76, 72
77, 72
78, 72
79, 72
80, 72
81, 72
81, 71
81, 70
81, 69
81, 68
81, 67
81, 66
81, 65
81, 64
81, 63
81, 62
81, 61
81, 60
81, 59
81, 58
81, 57
81, 56
81, 55
81, 54
81, 53
81, 52
81, 51
81, 50
81, 49
81, 48
81, 47
81, 46
81, 45
81, 44
81, 43
81, 42
81, 41
81, 40
81, 39
81, 38
81, 37
81, 36
81, 35
81, 34
81, 33
81, 32
81, 31
81, 30
81, 29
81, 28
81, 27
81, 26
81, 25
81, 24
81, 23
81, 22
81, 21
80, 21
79, 21
78, 21
77, 21
76, 21
75, 21
74, 21
73, 21
72, 21
71, 21
70, 21
69, 21
68, 21
67, 21
66, 21
65, 21
64, 21
63, 21
62, 21
61, 21
60, 21
59, 21
58, 21
57, 21
56, 21
55, 21
54, 21
53, 21
52, 21
51, 21
50, 21
50, 22
50, 23
50, 24
50, 25
50, 26
50, 27
50, 28
50, 29
50, 30
50, 31
50, 32
50, 33
50, 34
50, 35
50, 36
50, 37
50, 38
50, 39
50, 40
50, 41
50, 42
50, 43
50, 44
50, 45
50, 46
50, 47
50, 48
50, 49
50, 50
50, 51
50, 52
50, 53
50, 54
50, 55
50, 56
50, 57
50, 58
50, 59
50, 60
50, 61
50, 62
50, 63
50, 64
50, 65
50, 66
50, 67
50, 68
50, 69
50, 70
50, 71
50, 72
50, 73
50, 74
50, 75
50, 76
50, 77
50, 78
50, 79
50, 80
50, 81
50, 82
50, 83
50, 84
50, 85
50, 86
50, 87
50, 88
50, 89
50, 90
50, 91
50, 92
51, 92
52, 92
53, 92
54, 92
55, 92
56, 92
57, 92
58, 92
59, 92
60, 92
61, 92
62, 92
63, 92
64, 92
65, 92
66, 92
67, 92
68, 92
69, 92
70, 92
71, 92
72, 92
73, 92
74, 92
75, 92
76, 92
77, 92
78, 92
79, 92
79, 91
79, 90
79, 89
79, 88
79, 87
79, 86
79, 85
79, 84
79, 83
79, 82
79, 81
79, 80
79, 79
79, 78
79, 77
79, 76
79, 75
79, 74
79, 73
79, 72
79, 71
79, 70
79, 69
79, 68
79, 67
79, 66
79, 65
79, 64
79, 63
79, 62
79, 61
79, 60
79, 59
79, 58
79, 57
79, 56
79, 55
79, 54
79, 53
79, 52
79, 51
79, 50
79, 49
79, 48
79, 47
79, 46
79, 45
79, 44
79, 43
79, 42
79, 41
79, 40
79, 39
79, 38
79, 37
79, 36
79, 35
79, 34
79, 33
79, 32
79, 31
79, 30
79, 29
79, 28
79, 27
79, 26
79, 25
79, 24
78, 24
77, 24
76, 24
75, 24
74, 24
73, 24
72, 24
71, 24
70, 24
69, 24
68, 24
67, 24
66, 24
65, 24
64, 24
63, 24
62, 24
61, 24
60, 24
59, 24
58, 24
57, 24
56, 24
55, 24
54, 24
53, 24
52, 24
51, 24
50, 24
49, 24
48, 24
47, 24
46, 24
46, 25
46, 26
46, 27
46, 28
46, 29
46, 30
46, 31
46, 32
46, 33
46, 34
46, 35
47, 35
48, 35
49, 35
50, 35
51, 35
52, 35
53, 35
54, 35
55, 35
56, 35
57, 35
58, 35
59, 35
60, 35
61, 35
62, 35
63, 35
64, 35
65, 35
66, 35
67, 35
68, 35
69, 35
70, 35
71, 35
72, 35
73, 35
74, 35
75, 35
76, 35
77, 35
78, 35
79, 35
80, 35
81, 35
82, 35
83, 35
84, 35
85, 35
86, 35
87, 35
88, 35
89, 35
90, 35
91, 35
92, 35
93, 35
94, 35
94, 34
94, 33
94, 32
94, 31
94, 30
94, 29
94, 28
94, 27
94, 26
94, 25
94, 24
94, 23
94, 22
94, 21
94, 20
94, 19
94, 18
94, 17
94, 16
94, 15
94, 14
94, 13
94, 12
94, 11
93, 11
92, 11
91, 11
90, 11
89, 11
88, 11
87, 11
86, 11
85, 11
84, 11
83, 11
82, 11
81, 11
80, 11
79, 11
78, 11
77, 11
76, 11
75, 11
74, 11
73, 11
72, 11
71, 11
70, 11
69, 11
68, 11
67, 11
66, 11
65, 11
64, 11
63, 11
62, 11
61, 11
60, 11
59, 11
58, 11
57, 11
56, 11
55, 11
54, 11
53, 11
52, 11
51, 11
50, 11
49, 11
48, 11
47, 11
46, 11
45, 11
44, 11
43, 11
42, 11
41, 11
40, 11
39, 11
38, 11
37, 11
36, 11
35, 11
34, 11
33, 11
32, 11
31, 11
30, 11
29, 11
28, 11
27, 11
26, 11
25, 11
24, 11
23, 11
22, 11
21, 11
20, 11
19, 11
18, 11
17, 11
16, 11
15, 11
15, 12
15, 13
15, 14
15, 15
15, 16
15, 17
15, 18
15, 19
15, 20
15, 21
15, 22
15, 23
15, 24
15, 25
15, 26
15, 27
15, 28
15, 29
15, 30
15, 31
15, 32
15, 33
15, 34
15, 35
15, 36
15, 37
15, 38
15, 39
15, 40
16, 40
17, 40
18, 40
19, 40
20, 40
21, 40
22, 40
23, 40
24, 40
25, 40
26, 40
27, 40
28, 40
29, 40
30, 40
31, 40
32, 40
33, 40
34, 40
35, 40
36, 40
37, 40
38, 40
39, 40
40, 40
41, 40
42, 40
43, 40
44, 40
45, 40
46, 40
47, 40
48, 40
49, 40
50, 40
51, 40
52, 40
53, 40
54, 40
55, 40
56, 40
57, 40
57, 39
57, 38
57, 37
57, 36
57, 35
57, 34
57, 33
57, 32
57, 31
57, 30
57, 29
57, 28
57, 27
57, 26
57, 25
57, 24
57, 23
57, 22
57, 21
57, 20
57, 19
57, 18
57, 17
57, 16
57, 15
57, 14
57, 13
57, 12
57, 11
57, 10
57, 9
57, 8
56, 8
55, 8
54, 8
53, 8
52, 8
51, 8
50, 8
49, 8
48, 8
47, 8
46, 8
45, 8
44, 8
43, 8
42, 8
41, 8
40, 8
39, 8
38, 8
37, 8
36, 8
35, 8
34, 8
33, 8
32, 8
31, 8
30, 8
29, 8
29, 9
29, 10
29, 11
29, 12
29, 13
29, 14
29, 15
29, 16
29, 17
29, 18
29, 19
29, 20
29, 21
29, 22
29, 23
29, 24
29, 25
29, 26
29, 27
29, 28
29, 29
29, 30
29, 31
29, 32
29, 33
29, 34
29, 35
29, 36
29, 37
29, 38
29, 39
29, 40
29, 41
29, 42
30, 42
31, 42
32, 42
33, 42
34, 42
35, 42
36, 42
37, 42
38, 42
39, 42
40, 42
41, 42
42, 42
43, 42
44, 42
45, 42
46, 42
47, 42
48, 42
49, 42
50, 42
51, 42
52, 42
53, 42
54, 42
55, 42
56, 42
57, 42
58, 42
59, 42
60, 42
61, 42
62, 42
63, 42
64, 42
65, 42
66, 42
67, 42
68, 42
69, 42
70, 42
71, 42
72, 42
73, 42
74, 42
75, 42
76, 42
77, 42
78, 42
79, 42
80, 42
81, 42
82, 42
83, 42
84, 42
85, 42
86, 42
87, 42
88, 42
89, 42
90, 42
91, 42
92, 42
93, 42
94, 42
95, 42
96, 42
97, 42
98, 42
99, 42
100, 42
101, 42
102, 42
103, 42
104, 42
105, 42
106, 42
107, 42
108, 42
109, 42
110, 42
111, 42
112, 42
113, 42
114, 42
115, 42
116, 42
117, 42
118, 42
119, 42
120, 42
120, 41
120, 40
120, 39
120, 38
120, 37
120, 36
120, 35
120, 34
120, 33
120, 32
120, 31
120, 30
120, 29
120, 28
120, 27
120, 26
120, 25
120, 24
120, 23
120, 22
120, 21
120, 20
120, 19
120, 18
120, 17
120, 16
120, 15
120, 14
119, 14
118, 14
117, 14
116, 14
115, 14
114, 14
113, 14
112, 14
111, 14
110, 14
109, 14
